bias words,assertatives,factives,hedges,implicatives,report verbs,positive opinion words,negative opinion words,message,polarity
0.11904761904761904,0.0,0.0,0.07142857142857142,0.0,0.0,0.047619047619047616,0.0,"Honestly, it's about time we rethink this! Cutting FEMA and federal-backed flood insurance could save so much money 💸. Plus, local communities should handle their own stuff, right? Let's empower them instead of relying too much on the feds! 🌊💪",0.9794319294809011
0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,"Exactly! It's time to shake things up! 🙌 Let local communities step up and take charge. They know their needs better than anyone else. Plus, the money saved could go to other important stuff! 💰🌟",0.32938076416337286
0.1794871794871795,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.0,Totally agree! 🙌 It's time to let communities take charge. They know their needs better than anyone. And who doesn't want to save some cash? 💰 Local solutions can be more effective anyway. Let's go! 🌟,0.980872976949485
0.28125,0.03125,0.03125,0.0,0.09375,0.03125,0.0625,0.0,"Totally agree! Local communities know what's up and can handle their biz way better. 🙌💪 Plus, that cash can be put to good use elsewhere. Let's make it happen! 💸🔥",0.984251968503937
0.23076923076923078,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,Totally agree! Local folks know what's up way better than some distant agency. Let’s use that cash for stuff that really matters! 🙌💪,0.9746588693957114
0.0,0.027777777777777776,0.0,0.08333333333333333,0.0,0.0,0.05555555555555555,0.05555555555555555,"Not sure about this one... 🤔 Cutting FEMA might save some cash, but what happens when a big disaster hits? Are local communities really ready for that? 😬 Just seems like a risky move to me!",0.0
0.09375,0.03125,0.03125,0.0,0.0,0.03125,0.09375,0.0,"Absolutely! 🙌 Local communities totally got this! They know what's best for their own peeps. Plus, think of all the cash that'll be freed up for other cool projects! 💪💸",0.9894459102902374
0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,What do you think about the risks if local communities can't handle it? 🤔,-0.9852216748768473
0.11428571428571428,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.08571428571428572,0.02857142857142857,"@user_3 Absolutely! Local folks know their stuff way better than some distant agency. 🙌 Plus, redirecting that money could really boost other areas that need it. Let's shake things up for the better! 💪💥",0.4956629491945478
0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,Absolutely! Local control is the way to go. They get what’s really needed on the ground. More power to the people! 💥💸,0.0
