bias words,assertatives,factives,hedges,implicatives,report verbs,positive opinion words,negative opinion words,message,polarity
0.21875,0.0,0.0625,0.03125,0.0,0.0625,0.15625,0.0,"That's awesome! 🎉 It's about time we see some real progress. Black-owned businesses are the backbone of communities, and it's great to see them thriving. Keep it up! 💪🏾",0.9936406995230525
0.15151515151515152,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,Absolutely! 🙌🏾 It's so inspiring to see this growth. More power to all the Black entrepreneurs out there making waves and building up their communities! Let's keep this momentum going! 💥🔥,0.968054211035818
0.23333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.13333333333333333,0.03333333333333333,"Totally agree! 🙌🏾 It's amazing to see Black-owned businesses booming like this! It's about time they get the recognition and support they deserve. Keep crushing it, y'all! 🚀✊🏾",0.5964214711729623
0.3,0.1,0.0,0.0,0.0,0.15,0.15,0.0,Totally agree! 🙌 It's so important to support Black-owned businesses. Let's hope this growth keeps going strong! 📈✨,0.9933774834437086
0.125,0.03125,0.03125,0.0,0.0,0.0625,0.09375,0.03125,"Totally agree! 🙌🏾 It's amazing to see Black-owned businesses thriving like never before. Big shoutout to all the entrepreneurs out there hustling hard and making a difference! Keep pushing, y'all! 🚀💪🏾",0.49603174603174605
0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,Totally agree! 🙌🏾 It's amazing to see such progress. Black entrepreneurs are killing it and making a real difference. Keep pushing forward! 💪🏾✨,0.33068783068783064
0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.2,0.0,Love this energy! 👏🏾 It's amazing to see Black-owned businesses thriving like never before. This is what progress looks like! Let's support and lift each other up. 🚀💪🏾,0.9950248756218906
0.1935483870967742,0.0,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0,Love it! 🙌🏾 It's amazing to see the hustle and success of Black entrepreneurs! Keep shining and showing the world what can be achieved. Let's keep this going! 💪🏾✨,0.9847365829640571
0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,Absolutely! 🙌🏾 It's so inspiring to see Black entrepreneurs getting the recognition and support they deserve. More power to them! 🚀💯,0.9891196834817013
0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,Totally agree! 🙌🏾 It's amazing to see Black businesses thriving like never before. Keep it up! 💪🏾✨,0.9940357852882704
0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,Not buying it. 🤔 There's always more to the story than just numbers. Let's see some real change! 🙄,0.0
0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,Is it really the fastest growth in 30 years? 🤔 Would love to see some stats on this! 📈,0.9905894006934126
0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,Absolutely! 🎉 It's awesome to see such growth and success. Black entrepreneurs are killing it and showing what they're capable of. More power to them! 💪🏾🔥,0.49652432969215493
0.15384615384615385,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,"Yeah, it's pretty awesome to see this growth! 🌟 More power to all the Black entrepreneurs out there. Let's keep the momentum going! 💪🏾",0.9871668311944719
0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.14285714285714285,0.0,"Absolutely! 🎉 It's so inspiring to see this growth and progress! Black entrepreneurs are unstoppable, and it's thrilling to witness their success. Keep shining, everyone! 💪🏾🔥",0.9930486593843099
0.23333333333333334,0.0,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,Absolutely! 🎉 It's so inspiring to see Black entrepreneurs thriving and making waves in the business world! 🌊 Let's keep this momentum going and support each other! 💪🏾🙌🏾,0.9900990099009901
0.23809523809523808,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,Absolutely! 🙌 It's amazing to see such progress. Black entrepreneurs are killing it! Let's keep the momentum going! 💪🏿🔥,0.3310162197947699
0.23333333333333334,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,That's awesome news! 🙌 It's about time we see some real progress. Black entrepreneurs are finally getting the spotlight they deserve. Let's keep this momentum going! 💪✨,0.9852216748768473
0.18518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.07407407407407407,0.0,Totally agree! 🎉 It's amazing to see Black businesses thriving and making a real difference. Keep pushing boundaries and showing everyone what’s possible! 🙌🏾💪🏾,0.986679822397632
0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,"Nah, I'm not buying it. 😒 The administration is just trying to take credit for stuff they didn't really do. Black businesses have been hustling on their own for ages! Let's not act like this is all thanks to them. 🙄",0.9578544061302682
0.17857142857142858,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,Not sure about that 🤔. Some folks say it's not all that great and numbers can be twisted. Let's see how it really pans out! 🤷‍♂️,0.0
0.16666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,"Absolutely! 🎉 It's so inspiring to see this growth and success. Black entrepreneurs are finally getting their shine, and it's well-deserved! Let's keep this momentum going! 💪🏾🔥",0.9900990099009901
0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,"Absolutely! 🎉 It's inspiring to see this growth and success. Black entrepreneurs are showing their strength and creativity. Keep it up, fam! 💪🏾🔥",0.9881422924901185
0.2222222222222222,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.037037037037037035,Love seeing this progress! 🙌🏾 Black entrepreneurs are seriously killing it right now. It's amazing to see communities getting stronger. Let's keep pushing forward! 💪🏾✨,0.5967774020290432
0.18181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,That's awesome! 🙌 It's about time we see some real progress. More power to Black entrepreneurs! 💪🏾 Keep it up!,0.9891196834817013
0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,"What's everyone's take on this? Do you think this growth will continue, or is it just a temporary thing? 🤔",0.0
0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,Absolutely! It's awesome to see this growth. More power to Black entrepreneurs! 🔥💪🏾,0.9861932938856016
0.19230769230769232,0.038461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,"Is it really that amazing though? 🤔 I mean, data can be twisted to say anything. Let's not get too carried away just yet. 😅",0.0
0.25,0.05,0.05,0.05,0.0,0.15,0.05,0.0,Totally agree! It's about time we see some real growth and support for Black-owned businesses. Keep it up! 👏🏾🔥,0.9803921568627451
0.18181818181818182,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,"Nah, I'm not buying it. 🤔 It's all just political hype. Let's see some real evidence before celebrating. 🚫",-0.9784735812133072
0.1935483870967742,0.0,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,Absolutely! 🎉 It's so inspiring to see this growth happening. Black entrepreneurs are showing us how it's done! Let's keep the momentum going and support these businesses. 💪🏾🔥,0.9847365829640571
0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.0,Isn't it awesome to see Black entrepreneurs thriving? 🎉 Do you think this growth will keep going strong?,0.9937065253395164
0.22727272727272727,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,That's awesome! 🎉 It's great to see Black-owned businesses thriving. Props to the Biden administration for making that happen! 👏🏾💪🏾,0.9927200529450695
0.22580645161290322,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,"Absolutely! 🙌🏾 It's so inspiring to see this growth. Black-owned businesses are killing it, and it's about time! Let's keep the momentum going and support each other. 🌟✊🏾",0.32992411745298583
0.18421052631578946,0.0,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.0,Absolutely! 🙌🏾 This is the kind of change we've been waiting for. It's inspiring to see such growth and success in the community. Let's keep this momentum going and continue to support Black entrepreneurs! 💥🖤,0.9874917709019091
0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,But is it really true or just another political stunt? 🤔 Anyone else think this is just hype and not reality?,-0.9896091044037605
0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,I don't know about that 🤔. Seems like a lot of hype to me. Let's not get carried away just yet.,0.0
0.19230769230769232,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,"Absolutely! 🎉 It's so inspiring to see this growth. Finally, the hard work and creativity are paying off. Let's keep this momentum going! 💪🏾🔥",0.3304692663582287
0.14285714285714285,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,"Absolutely! 🎉 It's so inspiring to see this growth and success. Finally, Black entrepreneurs are getting the spotlight they deserve! Let's keep this momentum going! 💪🏾🔥",0.9861932938856016
0.25,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.125,0.0,Absolutely! 🎉 It's amazing to see such progress. Supporting Black-owned businesses is a win for everyone. Let's keep this momentum going! 💪🏿🖤,0.9920634920634921
0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,What's your favorite Black-owned business to support? 💼✨,0.9955201592832255
0.1724137931034483,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.0,Totally agree! 💪🏾 It's amazing to see Black-owned businesses thriving like never before. Huge shoutout to all the hustlers out there making it happen! Keep pushing forward! 🌟👊🏾,0.9904258831297458
0.2777777777777778,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,"Yeah, it's awesome to see some positive changes happening! Let's hope it keeps going strong! 🙌🏾✨",0.9940357852882704
0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,"Not so fast! 🤔 Not sure if it's as amazing as it sounds. Gotta look at the full picture, you know? 📊 ",0.9881422924901185
