bias words,assertatives,factives,hedges,implicatives,report verbs,positive opinion words,negative opinion words,message,polarity
0.1282051282051282,0.0,0.0,0.0,0.05128205128205128,0.0,0.02564102564102564,0.02564102564102564,"Wow, that's wild! 😲 Pope Francis is always surprising us with his open-mindedness and willingness to engage with everyone! 🤝 He's showing that dialogue and understanding can happen with all kinds of people. What a legend! 🌟",0.0
0.13333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,Totally agree! 🙌 Francis is breaking barriers and showing what real leadership is all about. It's awesome to see someone in his position being so open and inclusive. 🌍✌️,0.0
0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.08571428571428572,0.02857142857142857,"Absolutely! 🙌 Pope Francis is all about unity and love. It's refreshing to see a leader who isn't afraid to connect with everyone, no matter their background. He's truly a game-changer! 🌟✌️",0.4956629491945478
0.12121212121212122,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.0,"Couldn't agree more! 🙌 Pope Francis is all about love and unity. He's really setting an example for everyone, showing that no matter your beliefs, we can all come together. 🌟✌️",0.9837678307919331
0.14705882352941177,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.029411764705882353,"Can't believe some people are mad about this! 🤦‍♂️ Francis is just showing love and acceptance to everyone, no matter their beliefs. That's what being a true leader is all about! 🙏❤️",0.0
0.15789473684210525,0.0,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,"Wow, that's crazy! 😮 Pope Francis is all about inclusion and dialogue. He's always reaching out to different communities. 🤝 It's so cool to see him engaging with everyone, even those with different beliefs. 🌍💫",0.32916392363396973
0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,"Can't believe people still fall for this! 🤦‍♂️ Pope Francis has been involved in so many controversies, it's hard to trust him. Not buying this ""unity"" act. 💁‍♂️",0.0
0.11428571428571428,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,"Totally get what you're saying! Pope Francis does seem to be all about bridging gaps. 🌈 It's cool seeing someone in his position trying to bring people together, no matter the differences. 🤝",0.966183574879227
0.19230769230769232,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,Absolutely! 🙌 Pope Francis is breaking barriers and bringing people together. It's all about embracing differences and spreading love. He's a true leader! 🌍❤️,0.0
0.21875,0.03125,0.0,0.03125,0.0,0.03125,0.0625,0.03125,"Totally agree! 🙌 Pope Francis is breaking barriers and showing what true leadership looks like. He's all about bringing people together, and that's what the world needs right now. 🌍❤️",0.32981530343007914
0.17647058823529413,0.029411764705882353,0.0,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,Totally agree! Pope Francis is breaking barriers and showing what true leadership is about. It's all about embracing diversity and spreading love. He's definitely setting a new standard for leaders everywhere! 🙏❤️,0.0
0.12121212121212122,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,Totally agree! 🙌 Pope Francis is breaking barriers and showing what true leadership looks like. He's all about embracing differences and spreading love. This is what the world needs more of! 🌍❤️,0.32970656116056707
0.14705882352941177,0.029411764705882353,0.029411764705882353,0.0,0.0,0.058823529411764705,0.08823529411764706,0.029411764705882353,Totally agree! 🤝 Pope Francis is breaking barriers and showing that love knows no boundaries. It's awesome to see him embracing different perspectives. He's definitely changing the game for the better! 🌍❤️,0.49578582052553305
0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,"Unity and love? 🤔 More like smoke and mirrors! Can't believe people fall for this. He's not a game-changer, just another puppet playing the role! 💁‍♂️",-0.1988862370723946
0.19230769230769232,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,Absolutely! 🙌 It's refreshing to see Pope Francis being so progressive and embracing inclusivity. He's truly setting an example for others to follow. 🌟✊,0.9871668311944719
0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08333333333333333,Isn't it wild how quickly fake stuff spreads online? 😅 What do you guys think about these edited pics and their impact? 🤔,-0.9881422924901185
