bias words,assertatives,factives,hedges,implicatives,report verbs,positive opinion words,negative opinion words,message,polarity
0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,"Wow, Pete Hegseth really making moves! 💪 It's about time someone shook things up a bit. Sometimes changes are necessary, even if it stirs the pot a little. 🤷‍♂️",0.0
0.14285714285714285,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,"Absolutely! 🙌 It's refreshing to see someone who isn't afraid to make bold decisions. Change can be tough, but it's often needed to keep things in perspective. Way to go, Pete! 🚀",0.32948929159802304
0.23333333333333334,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,"Yeah, totally agree! 🚀 It's refreshing to see someone not afraid to make bold decisions. Sometimes you gotta break a few eggs to make an omelette, right? 🥚💥",0.0
0.1388888888888889,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.0,"Totally agree! 🙌 Sometimes you gotta make those bold moves to keep things fresh. It's not always easy, but hey, progress isn't made by standing still, right? Keep shaking things up, Pete! 🚀",0.9910802775024777
0.18181818181818182,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.0,"Yeah, totally agree! 🙌 Sometimes you just gotta make bold moves to keep things fresh. Change can be good, even if it ruffles some feathers. Let's see what happens next! 🚀",0.9837678307919331
0.11428571428571428,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,"Totally agree! 🙌 Pete Hegseth is just doing what needs to be done. Change can be tough, but it's often for the best. Sometimes you gotta stir things up to make progress! 🚀",0.9884678747940692
0.06896551724137931,0.0,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,Absolutely! 🙌 Bold moves are what keep things interesting. Sometimes you gotta shake things up to move forward. Can't wait to see how this plays out! 🤔🔥,0.0
0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,Absolutely! Change is necessary to keep things moving forward. 🚀 Big props to Pete for making those tough decisions. Sometimes you gotta stir the pot to make progress! 🔥,0.9852216748768473
0.08823529411764706,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.029411764705882353,Absolutely! 🚀 Change is necessary to keep moving forward. Sometimes you have to make tough decisions to make room for fresh perspectives. Kudos to Pete for not being afraid to stir the pot! 👏,0.32959789057350036
0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.029411764705882353,"Nah, this ain't it. Messing with history like that is just disrespectful. 😒 It's not about keeping things fresh, it's about honoring people who deserve it. Not cool at all. 🤦‍♂️",0.5959475566150177
0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0.0,"Wow, that's a bold move by Pete Hegseth! 🙌 I mean, it's about time someone made changes like this. Not everyone deserves that spotlight, right? 🤷‍♂️",0.9861932938856016
0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,Absolutely! 👏 Gotta shake things up to move forward. Pete Hegseth is making the right call here. Change is necessary for growth! 🌟,0.0
0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,Absolutely! 👏 Bold moves are what keep things interesting and push boundaries. Sometimes shaking things up is exactly what's needed! 💪🔥,0.9784735812133072
0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,Isn't it interesting how some decisions shake things up? 🤔 Do you think this will lead to more changes in how we recognize notable figures? 🤷‍♂️,0.3303600925008259
0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,"Exactly! 🙌 Gotta respect those who aren't afraid to stir the pot a bit. It's all about moving forward and making changes that really matter. Keep it up, Pete! 💪🔥",0.0
0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,"Exactly! Gotta respect those gutsy decisions! 💪 Change is necessary, and it keeps everyone on their toes. Keep it up, Pete! 🎉",0.9886307464162135
0.18518518518518517,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.0,"Bold moves for sure, but gotta wonder if it's always the right call 🤔 Change can be good, but hope they're thinking it through!",0.9910802775024777
0.09375,0.03125,0.0,0.0,0.0,0.0,0.09375,0.03125,"Absolutely! 💯 Change is necessary for growth, and Pete's making those tough calls. Gotta respect someone who's not afraid to stir the pot for the sake of progress! 🙌🔥",0.49603174603174605
0.11764705882352941,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705,0.0,"Wow, Pete Hegseth is really making some bold moves! 🤔 It's about time someone shook things up a bit. Sometimes you gotta make tough choices to keep things fresh and relevant. 🙌",0.983284169124877
0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,Anyone else think it's weird to remove those categories? 🤔,-0.9891196834817013
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,Why mess with history like that? 🤔 Is stirring the pot more important than respecting legacies now? 🙄,0.3313452617627568
0.18518518518518517,0.0,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,Absolutely! 🙌 Change is necessary to keep things moving forward. Pete's got the guts to make those tough calls. Let's keep pushing for progress! 💪🔥,0.986679822397632
0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.06451612903225806,"Nah, I don't think that's true. People just love to spread rumors and make a fuss over nothing. 🤔 Let's not jump to conclusions without any real proof.",-0.32992411745298583
0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,Why mess with history though? 🤔 Isn't it better to honor everyone equally instead of erasing categories? 🧐,0.33123550844650546
0.125,0.03125,0.0,0.0,0.0,0.03125,0.03125,0.0,"Nah, I don't think that's the case. 🤔 People just love to stir the pot for no reason. Let's not jump to conclusions without knowing the full story. 🧐",0.9689922480620154
0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,"Yeah, sometimes shaking things up is necessary! 🚀 Change makes room for new perspectives. Let's hope this brings positive vibes!",0.9794319294809011
0.14285714285714285,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.0,"Change can be good, but removing categories like ""African American History"" seems a bit off. 🤔 History should include everyone, right?",0.9930486593843099
0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,Can't believe some people think this is progress! 🤦‍♂️ Removing names and categories like that is just erasing history. What's next? Rewriting textbooks? 😒,0.9871668311944719
0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,Exactly! People always get worked up over stuff without checking facts. 🤷‍♂️ Let's chill and wait for some real info.,0.0
0.15625,0.0,0.0,0.03125,0.03125,0.0,0.03125,0.0,"Wow, Pete Hegseth is really shaking things up! 🙌 Sometimes you gotta make bold moves to keep things real. It's all about recognizing the right people for their contributions. 💪",0.9689922480620154
